x,y,z
1492.76,-1533.37,-6.69062
1487.52,-1510.51,-6.59087
1487.72,-1493.42,-6.51633
1488.05,-1476.1,-6.44075
1490.81,-1461.92,-6.37885
1493.45,-1447.75,-6.31703
1492.95,-1430.97,-6.24384
1493.9,-1415.48,-6.17625
1491.81,-1394.36,-6.08407
1490.99,-1377.61,-6.01099
1490.03,-1360.92,-5.93816
1492.16,-1346.68,-5.87602
1490.92,-1330.08,-5.80362
1486.55,-1310.9,-5.71992
1484.9,-1294.59,-5.64873
1486.26,-1280.8,-5.58858
1489.4,-1267.91,-5.53234
1487.49,-1251.6,-5.46115
1488.39,-1238.05,-5.40203
1487.76,-1223.11,-5.33688
1487.01,-1208.23,-5.27193
1486.03,-1193.54,-5.20782
1486.94,-1179.57,-5.14687
1486.73,-1163.69,-5.07757
1485.82,-1148.57,-5.01161
1486.04,-1135.15,-4.95304
1487.65,-1123.11,-4.90051
1487.67,-1109.75,-4.84222
1485.98,-1095.24,-4.77891
1485.79,-1081.96,-4.72099
1480.83,-1064.94,-4.6467
1480.41,-1051.77,-4.58924
1483.16,-1040.94,-4.54198
1484.1,-1029.11,-4.49038
1483.39,-1016.04,-4.43333
1484.24,-1004.13,-4.38136
1483.53,-990.844,-4.3234
1482.53,-977.888,-4.26687
1484.78,-967.161,-4.22006
1485.27,-955.358,-4.16856
1483.29,-939.873,-4.101
1483.5,-928.286,-4.05044
1483.71,-916.583,-3.99937
1485.54,-905.951,-3.95298
1492.62,-898.135,-3.91888
1494.32,-887.492,-3.87244
1494.22,-875.848,-3.82163
1488.85,-861.229,-3.75784
1481.54,-845.852,-3.69075
1479.41,-833.39,-3.63637
1477.19,-820.979,-3.58222
1474.87,-808.622,-3.5283
1475.9,-798.364,-3.48354
1477.17,-787.553,-3.43637
1476.36,-776.251,-3.38705
1475.4,-765.125,-3.33851
1479.78,-756.626,-3.30142
1480.54,-746.3,-3.25637
1477.64,-734.211,-3.20362
1476.38,-723.202,-3.15559
1475.86,-710.533,-3.1003
1474.51,-699.46,-3.05199
1474.88,-689.273,-3.00754
1477.01,-679.941,-2.96682
1475.36,-669.097,-2.91951
1473.71,-658.153,-2.87175
1475.64,-648.86,-2.8312
1475.68,-638.772,-2.78718
1475.59,-628.847,-2.74388
1473.83,-617.604,-2.69482
1475.51,-608.353,-2.65446
1473.36,-597.741,-2.60815
1471.2,-587.033,-2.56143
1470.83,-577.099,-2.51809
1470.4,-567.189,-2.47484
1469.84,-557.445,-2.43233
1471.15,-548.282,-2.39235
1470.52,-538.435,-2.34938
1471.66,-529.431,-2.31009
1471.06,-519.202,-2.26546
1472.14,-510.076,-2.22564
1471.21,-500.452,-2.18365
1472.17,-491.348,-2.14392
1473.07,-482.25,-2.10422
1473.91,-473.157,-2.06455
1472.75,-463.611,-2.0229
1469.66,-453.363,-1.97818
1468.88,-442.195,-1.92945
1467.56,-432.608,-1.88762
1468.11,-423.604,-1.84833
1468.56,-414.749,-1.8097
1468.99,-405.762,-1.77048
1469.37,-396.784,-1.73131
1467.76,-387.305,-1.68995
1468.1,-378.074,-1.64967
1468.31,-369.135,-1.61067
1470.41,-360.683,-1.57379
1468.54,-351.429,-1.53341
1466.64,-342.067,-1.49256
1466.63,-333.182,-1.45379
1466.57,-324.308,-1.41507
1464.47,-315.166,-1.37518
1464.3,-306.327,-1.33661
1466.04,-297.899,-1.29984
1465.77,-289.073,-1.26133
1465.49,-279.98,-1.22165
1463.15,-270.818,-1.18167
1462.71,-262.044,-1.14339
1462.2,-253.425,-1.10578
1463.63,-245.01,-1.06906
1463.05,-236.267,-1.03092
1464.38,-227.847,-0.994178
1463.67,-219.264,-0.956725
1462.92,-210.556,-0.918731
1464.11,-202.137,-0.881996
1469.16,-178.772,-0.780045
422.001,-29.0545,-0.126775
419.172,-26.3573,-0.115006
418.318,-23.8886,-0.104234
418.449,-21.4818,-0.0937327
419.563,-19.1603,-0.083603
423.645,-17.3528,-0.0757163
429.816,-12.5719,-0.0548555
1442.34,69.1917,0.603827
1448,76.1434,0.664493
1449.53,84.5878,0.738186
1451.02,93.0524,0.812056
1450.46,101.397,0.884881
1449.86,109.6,0.956464
1449.21,117.938,1.02923
1448.51,126.272,1.10196
1447.76,134.602,1.17466
1446.97,142.789,1.2461
161.212,15.9555,0.139241
1448.12,151.318,1.32053
